"Race Time","Course","Distance (y)","Race Type","Official Going","Classifications","Position","Horse","Jockey Claim","Weight (pounds)","SP Odds Decimal","BF Decimal SP","Won (1=Won, 0=Lost)","PRC Average","PRC Last Run","PRC 2nd Last Run","PRC 3rd Last Run","Pace Rating","Pace Rating Rank","OR","OR Rank","Tissue Odds Decimal","PFR Rank","Main","Main Rank","Main Stats","Stats","Stats Rank","Trn Stats","Jky Stats","TrnJky Stats","Hrs Stats","HA Career Speed Rating","HA Career Speed Rating Rank","HA Last 1 Year Speed Rating","HA Last 1 Year Speed Rating Rank","MR Career Speed Rating","MR Career Speed Rating Rank","MR Last 1 Year Speed Rating","MR Last 1 Year Speed Rating Rank","MR Last 3 Runs Speed Rating","MR Last 3 Runs Speed Rating Rank","LTO Speed Rating","LTO Speed Rating Rank","2nd LTO Speed Rating","2nd LTO Speed Rating Rank","3rd LTO Speed Rating","4th LTOt Speed Rating","Evening Price","Breakfast Price","Morning Price",dyHA,dyLTO,dyAVG,dyAVG(x),dyMR,dyMR(x),dy2HA,"Finished Races SR","WON SR Before","Won P/L Before","Plc SR Before",DSLR(F),DSLR(J),"FLAT TURF Runs Before","FLAT AW Runs Before","CHASE Runs Before","HURDLE Runs Before","NHF Runs Before","ALL FLAT Runs Before","FLAT TURF Wins Before","FLAT AW Wins Before","CHASE Wins Before","HURDLE Wins Before","NHF Wins Before","Distance In Yards LTO","Official Rating LTO","Distance To Winner LTO","Betfair SP Odds LTO (Decimcal)","Speed Rating LTO","PRC Average LTO","PRC Last Run LTO","PRC 2nd Last Run LTO","PRC 3rd Last Run LTO","JSH Mean Movement Rank","Cherry Picked Rating","Today's Going Wins","Today's Going Places","Today's Going Runs","Today's Distance Wins","Today's Distance Places","Today's Distance Runs","Today's Class Wins","Today's Class Places","Today's Class Runs","Today's Course Wins","Today's Course Places","Today's Course Runs","Heavy/Soft Ground Wins","Heavy/Soft Ground Places","Heavy/Soft Ground Runs","Good to Soft Ground Wins","Good to Soft Ground Runs","Good Ground Wins","Good Ground Runs","Good to Firm Ground Wins","Good to Firm Ground Runs","SpeedRating LTO"
"01/09/2024 3:22:00 PM","Brighton","1315","Turf","Good To Firm","Hcap-Nur","8","Bluesy Moon","0","130","101","169.45","0","38","20","27","68","4","1","50","5","26","6","282","7","598","316","4","77","82","89","68","48","6","48","6","28","8","28","8","28","8","28","8","19","8","48","0","51","67","101","48","28","36","31","44","28","45","","0","-5","0","20","","3","2","0","0","0","5","0","0","0","0","0","1332","54","20.75","141.61","28","48","27","68","0","","","0","0","1","0","0","3","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","28"
"01/09/2024 3:30:00 PM","Tipperary","1650","Turf","Good","Fil-Mare-Gp3","1","Without Words","0","129","41","96.65","1","86","89","86","84","0","7","92","6","13","6","259","6","537","278","5","87","70","74","47","73","6","73","4","65","4","65","3","64","5","73","3","64","5","55","66","15","17","21","73","73","64","64","65","64","66","","0","-4","25","9","","4","0","0","0","0","4","0","0","0","0","0","1790","90","1.89999997615814","11.38","73","82","86","84","76","","","0","1","2","0","1","2","0","0","2","0","0","0","0","0","1","0","0","0","2","0","1","73"
"01/09/2024 3:30:00 PM","Tipperary","1650","Turf","Good","Fil-Mare-Gp3","2","Matilda Picotte","0","133","3.5","3.65","0","93","87","95","98","12","1","106","1","7","2","346","1","619","273","6","76","79","72","46","79","1","79","1","71","1","74","1","76","1","58","7","76","1","79","73","3","3.5","3.5","79","58","69","71","71","76","77","","28.57","9.33","35.71","99","","14","0","0","0","0","14","4","0","0","0","0","1320","111","7.05000019073486","8","58","96","95","98","96","","","0","1","3","2","3","6","3","5","13","0","1","1","2","2","5","2","5","0","3","0","1","58"
"01/09/2024 3:30:00 PM","Tipperary","1650","Turf","Good","Fil-Mare-Gp3","3","Super Sox","0","129","1.83","1.92","0","95","98","94","92","6","4","100","3","3.75","1","332","2","716","384","1","100","95","99","90","76","2","76","2","64","5","64","4","64","5","76","1","59","7","64","0","2.38","2","2","76","76","65","66","63","64","64","","50","2.88","50","16","","3","1","0","0","0","4","2","0","0","0","0","1540","95","0","4.2","76","93","94","92","0","","","1","0","1","2","2","4","1","0","1","0","0","0","0","1","1","0","0","1","1","1","1","76"
"01/09/2024 3:30:00 PM","Tipperary","1650","Turf","Good","Fil-Mare-Gp3","4","Mammas Girl","0","133","13","20.43","0","82","93","71","81","0","7","92","6","8.5","5","294","4","562","268","8","68","81","85","34","75","3","73","4","69","2","64","4","69","3","73","3","47","8","69","64","17","21","19","75","73","64","63","69","69","75","","18.18","10","9.09","16","","11","0","0","0","0","11","2","0","0","0","0","1540","91","2.25","42","73","77","71","81","80","","","1","0","4","2","1","10","1","1","8","0","0","0","0","0","2","1","2","1","4","0","3","73"
"01/09/2024 3:30:00 PM","Tipperary","1650","Turf","Good","Fil-Mare-Gp3","5","Wendla","0","132","10","13.08","0","89","85","85","97","6","4","100","3","7.5","4","294","4","670","376","2","95","95","94","92","72","7","72","6","59","8","59","8","63","7","63","6","69","3","33","72","10","11","11","72","63","56","55","59","63","69","","28.57","7.5","14.29","52","","7","0","0","0","0","7","2","0","0","0","0","1575","101","6.30000019073486","8","63","90","85","97","89","","","1","0","2","2","1","6","1","0","4","0","0","0","1","1","5","0","0","1","2","0","0","63"
"01/09/2024 3:30:00 PM","Tipperary","1650","Turf","Good","Fil-Mare-Gp3","6","Thornbrook","0","133","26","55","0","84","83","90","80","6","4","101","2","17","7","259","6","542","283","4","87","82","78","36","75","3","70","7","67","3","67","2","67","4","70","5","67","4","60","0","10","11","15","75","70","64","65","67","67","72","","11.11","-5.25","11.11","36","","9","0","0","0","0","9","1","0","0","0","0","1753","101","9.30000019073486","35.95","70","85","90","80","85","","","1","0","5","1","1","9","0","1","8","0","0","0","0","0","2","0","1","1","5","0","1","70"
"01/09/2024 3:30:00 PM","Tipperary","1650","Turf","Good","Fil-Mare-Gp3","7","Raknah","0","129","12","15.5","0","88","90","98","75","8","2","93","5","6","3","329","3","634","305","3","80","85","84","56","75","3","75","3","62","7","64","4","74","2","74","2","75","2","66","54","11","11","11","75","74","60","71","60","74","74","","21.43","14.33","14.29","10","","7","7","0","0","0","14","1","2","0","0","0","1540","93","2.45000004768372","26.42","74","87","98","75","88","","","0","0","3","3","2","11","1","0","2","0","0","0","0","0","1","1","1","0","3","0","2","74"
"01/09/2024 3:30:00 PM","Tipperary","1650","Turf","Good","Fil-Mare-Gp3","8","Red Heel","0","133","151","825.48","0","70","70","85","55","8","2","70","8","26","8","252","8","521","269","7","72","73","76","48","71","8","69","8","63","6","63","7","63","7","56","8","63","6","64","64","201","101","67","71","56","58","61","61","63","71","","14.29","30","16.67","12","","37","5","0","0","0","42","5","1","0","0","0","1651","71","11.25","9.41","56","68","85","55","64","","","5","3","23","6","7","38","0","0","1","0","0","1","0","0","7","0","6","5","23","0","1","56"
"01/09/2024 3:52:00 PM","Brighton","1756","Turf","Good To Firm","Hcap","1","Oj Lifestyle","0","142","2.63","2.72","1","65","86","39","69","8","1","70","2","5.5","3","336","2","669","333","2","84","81","84","84","65","3","65","3","60","2","60","3","61","4","65","2","60","2","61","60","2.88","3","2.88","65","65","55","62","60","61","64","","14.29","115.25","14.29","24","","13","1","0","0","0","14","2","0","0","0","0","1756","65","0","3.48","65","52","39","69","49","","","2","0","6","1","0","3","0","1","3","1","0","1","0","0","1","0","2","0","4","2","6","65"
"01/09/2024 3:52:00 PM","Brighton","1756","Turf","Good To Firm","Hcap","2","Ten Commitments","0","137","3.25","3.29","0","69","64","54","88","2","4","70","2","8","4","302","3","621","319","3","86","91","89","53","64","4","64","4","61","1","61","2","59","5","59","5","54","5","64","61","5.5","5.5","5","64","59","56","58","56","59","63","","10","-5.5","40","16","","5","5","0","0","0","10","1","0","0","0","0","1873","71","1.60000002384186","6.08","59","74","54","88","79","","","1","1","2","0","0","0","1","3","9","0","0","0","0","0","0","0","1","0","2","1","2","59"
"01/09/2024 3:52:00 PM","Brighton","1756","Turf","Good To Firm","Hcap","3","Marsh Benham","0","137","6.5","7.05","0","72","57","80","78","0","6","65","5","8","2","298","4","615","317","4","89","83","86","59","71","1","71","1","58","3","60","3","62","3","62","4","64","1","61","59","6","7","8","71","62","53","62","56","62","64","","11.76","-2.1","23.53","24","","28","6","0","0","0","34","4","0","0","0","0","1756","66","2.75","7.31","62","76","80","78","71","","","2","3","10","3","1","14","1","2","18","2","1","8","1","2","5","1","5","0","8","2","10","62"
"01/09/2024 3:52:00 PM","Brighton","1756","Turf","Good To Firm","Hcap","4","Shaw Park","5","140","5","5.76","0","86","91","71","95","2","4","73","1","3.25","1","345","1","687","342","1","87","93","94","68","71","1","71","1","56","4","56","5","67","1","67","1","55","4","71","54","3.75","3.75","4","71","67","60","61","60","59","71","","15","1","25","12","","7","13","0","0","0","20","3","0","0","0","0","1530","69","0","5.19","67","81","71","95","78","","","3","2","5","0","2","6","1","2","7","3","2","6","0","0","0","0","0","0","2","3","5","67"
"01/09/2024 3:52:00 PM","Brighton","1756","Turf","Good To Firm","Hcap","5","Candy Warhol","0","126","41","65","0","68","55","69","80","6","2","54","6","11","6","248","6","517","269","6","87","76","69","37","63","5","63","5","56","4","63","1","63","2","63","3","0","6","0","0","29","34","34","68","15","50","31","57","26","66","","0","-21","23.81","10","","3","18","0","0","0","21","0","0","0","0","0","1761","57","50.0999984741211","30.41","15","47","13","45","84","","","0","0","2","0","2","7","0","3","10","0","0","1","0","0","0","0","0","0","1","0","2","15"
"01/09/2024 3:52:00 PM","Brighton","1756","Turf","Good To Firm","Hcap","6","Diddy Man","5","131","34","43.96","0","52","36","60","59","6","2","69","4","14","5","279","5","580","301","5","69","84","90","58","59","6","59","6","54","6","56","5","54","6","54","6","59","3","50","59","17","15","15","61","58","52","57","56","58","59","","14.29","0.75","14.29","25","","10","4","0","0","0","14","1","1","0","0","0","1540","71","7.30000019073486","18","58","81","93","65","84","","","0","1","4","1","0","1","0","0","4","0","0","0","1","0","1","0","4","0","1","0","4","58"
"01/09/2024 4:00:00 PM","Tipperary","1100","Turf","Good","Lis","1","She's Quality","0","127","3.13","3.2","1","90","87","88","96","6","2","101","3","7","1","324","1","688","364","1","78","98","94","94","82","1","82","1","68","2","71","3","74","4","78","1","71","5","74","72","4.5","4.5","3.75","82","78","66","74","67","74","78","","23.08","-7.19","23.08","43","","12","1","0","0","0","13","3","0","0","0","0","1100","105","3.25","10","78","92","88","96","91","","","2","3","8","2","1","5","0","1","7","1","0","1","0","0","2","0","0","2","8","1","2","78"
"01/09/2024 4:00:00 PM","Tipperary","1100","Turf","Good","Lis","2","Jakajaro","0","132","8","8.8","0","88","84","91","89","0","9","104","1","11","8","256","5","459","203","10","66","74","70","-7","79","3","79","3","67","3","73","1","75","2","75","3","79","1","55","72","9","9","10","79","75","66","69","65","75","79","","13.33","-2","20","22","","14","1","0","0","0","15","1","1","0","0","0","1320","105","3.95000004768372","19.75","75","91","91","89","93","","","0","3","8","0","1","3","0","2","8","0","0","0","1","0","4","0","1","0","8","0","1","75"
"01/09/2024 4:00:00 PM","Tipperary","1100","Turf","Good","Lis","3","Ano Syra","0","128","8.5","11.42","0","90","87","89","94","4","4","102","2","10","6","294","4","550","256","5","78","82","72","24","79","3","78","5","69","1","66","7","76","1","76","2","78","2","55","59","6","6","5","79","76","66","69","67","76","78","","16.67","0.5","29.17","22","","20","4","0","0","0","24","3","1","0","0","0","1320","104","3.15000009536743","12.5","76","88","89","94","80","","","2","5","13","2","1","12","0","6","16","0","0","2","0","0","3","1","2","2","13","0","2","76"
"01/09/2024 4:00:00 PM","Tipperary","1100","Turf","Good","Lis","4","Little Queenie","0","128","6","6.82","0","86","90","71","96","6","2","99","4","8","2","304","3","551","247","6","72","66","74","35","78","6","75","8","64","5","67","6","75","2","75","3","60","9","75","67","8","8","5.5","78","70","62","71","64","70","75","","20","7.63","30","17","","21","9","0","0","0","30","2","4","0","0","0","1320","96","0","2.85","70","89","97","97","74","","","2","5","15","2","5","12","0","0","0","0","0","0","0","1","3","0","2","2","15","0","1","70"
"01/09/2024 4:00:00 PM","Tipperary","1100","Turf","Good","Lis","5","Samrogue","0","128","17","21.74","0","93","93","96","89","4","4","80","9","13","4","238","6","475","237","8","68","76","69","24","75","9","75","8","52","10","69","5","69","6","75","3","64","7","0","0","21","21","15","75","75","53","61","56","64","69","","18.92","24","21.62","22","","17","20","0","0","0","37","2","5","0","0","0","1100","80","0.5","6.6","75","72","96","89","32","","","2","1","11","4","5","20","0","0","0","0","0","1","0","0","3","0","2","2","11","0","1","75"
"01/09/2024 4:00:00 PM","Tipperary","1100","Turf","Good","Lis","6","Majestic Beauty","0","127","5.5","7","0","81","86","67","91","4","4","92","6","19","7","213","8","455","242","7","59","75","73","35","76","8","76","7","63","6","60","10","49","10","49","10","38","10","66","76","11","21","26","76","49","60","51","63","49","71","","25","-2.27","25","39","","8","0","0","0","0","8","2","0","0","0","0","1305","95","11.3500003814697","33.54","49","84","67","91","94","","","2","1","4","2","2","7","0","1","4","0","0","0","0","0","1","0","2","2","4","0","1","49"
"01/09/2024 4:00:00 PM","Tipperary","1100","Turf","Good","Lis","7","Gabriella's Spirit","0","128","67","131.7","0","77","69","76","87","4","4","79","10","19","5","215","7","477","262","4","81","65","73","43","79","3","79","3","61","8","63","9","64","9","64","8","66","6","63","47","34","34","26","79","64","57","64","61","64","76","","13.04","1.83","21.74","37","","22","1","0","0","0","23","3","0","0","0","0","1100","85","4.34999990463257","11","64","81","76","87","80","","","2","1","9","3","1","16","0","0","4","1","1","3","1","0","5","0","4","2","9","0","4","64"
"01/09/2024 4:00:00 PM","Tipperary","1100","Turf","Good","Lis","8","So Majestic","0","128","21","36.3","0","86","82","87","90","0","9","90","7","11","10","200","10","414","214","9","87","68","85","-26","78","6","78","5","60","9","70","4","69","6","56","9","73","3","69","73","13","13","13","78","56","59","66","59","69","73","","8.7","-9","17.39","9","","18","5","0","0","0","23","2","0","0","0","0","1100","90","11.8000001907349","378.97","56","87","87","90","84","","","2","4","11","2","4","21","0","1","5","0","1","2","0","0","4","0","0","2","11","0","3","56"
"01/09/2024 4:00:00 PM","Tipperary","1100","Turf","Good","Lis","9","Twilight Jet","0","133","8","10.59","0","84","85","82","84","10","1","99","4","9.5","3","310","2","596","286","3","88","69","74","55","80","2","80","2","67","3","73","1","73","5","75","3","73","3","63","79","9","9","7.5","80","75","66","70","66","73","79","","17.39","-6.63","8.7","22","","22","1","0","0","0","23","4","0","0","0","0","1320","100","3.65000009536743","54.34","75","87","82","84","95","","","2","1","8","3","1","9","3","2","20","2","0","2","0","0","3","2","5","2","8","0","6","75"
"01/09/2024 4:00:00 PM","Tipperary","1100","Turf","Good","Lis","10","Sturlasson","0","132","26","44","0","83","82","73","95","4","4","90","7","17","8","209","9","519","310","2","83","81","97","49","74","10","74","10","62","7","65","8","66","8","66","7","61","8","74","65","12","12","15","74","66","61","67","62","66","66","","10","-1.5","30","30","","10","0","0","0","0","10","1","0","0","0","0","1100","93","7.30000019073486","286.68","66","88","73","95","96","","","1","0","5","1","3","9","0","0","3","0","0","0","0","2","3","0","1","1","5","0","1","66"
"01/09/2024 4:22:00 PM","Brighton","1530","Turf","Good To Firm","Hcap","1","Forgotten Treasure","0","123","8.5","8.18","1","39","13","83","22","6","2","50","5","7","6","299","5","614","315","4","97","85","87","46","52","6","52","6","43","6","43","6","42","6","28","6","52","5","42","45","7","7","7","64","58","50","58","52","58","60","","6.67","-6","26.67","19","","6","9","0","0","0","15","0","1","0","0","0","1541","51","3.84999990463257","14.5","58","76","57","80","91","","","0","0","1","1","1","4","1","4","12","0","0","0","0","0","0","0","2","0","3","0","1","58"
"01/09/2024 4:22:00 PM","Brighton","1530","Turf","Good To Firm","Hcap","2","Otago","0","135","6.5","7.78","0","59","35","84","57","2","5","58","1","5","2","348","1","655","307","6","89","79","83","56","70","1","64","3","61","1","59","3","61","1","61","1","64","1","53","60","5.5","5.5","4.5","70","61","59","59","61","61","67","","12.24","-9.88","18.37","25","","44","5","0","0","0","49","6","0","0","0","0","1530","59","6.25","7.93","61","55","84","57","24","","","2","1","18","5","3","24","2","4","14","3","4","18","1","1","8","1","2","2","16","2","18","61"
"01/09/2024 4:22:00 PM","Brighton","1530","Turf","Good To Firm","Hcap","3","Heer's Sadie","3","123","13","16.85","0","36","38","46","24","0","6","49","6","7.5","5","288","6","624","336","2","77","92","96","71","66","3","64","3","59","2","59","3","58","4","47","5","58","4","60","53","11","13","13","66","47","57","55","58","58","66","","10","-14.75","22.5","24","","26","14","0","0","0","40","4","0","0","0","0","1530","50","8.75","13.5","47","42","46","24","57","","","3","1","11","3","6","21","4","9","33","3","4","15","0","3","4","0","3","1","8","3","11","47"
"01/09/2024 4:22:00 PM","Brighton","1530","Turf","Good To Firm","Hcap","4","Havana Mojito","0","124","3.75","4.14","0","54","13","78","71","10","1","51","4","5","2","340","3","695","355","1","85","90","93","87","64","5","64","3","48","5","60","2","60","3","56","2","62","2","60","64","3","3.75","4.33","64","56","47","59","41","60","62","","11.11","2","22.22","23","","8","1","0","0","0","9","1","0","0","0","0","1530","51","5.5","2.77","56","80","78","71","90","","","1","1","3","1","2","4","1","2","6","1","1","3","0","0","0","0","1","0","4","1","3","56"
"01/09/2024 4:22:00 PM","Brighton","1530","Turf","Good To Firm","Hcap","5","Ceilidh","0","133","3.5","3.55","0","33","46","25","29","4","4","56","2","8.5","4","302","4","628","326","3","91","94","90","51","68","2","68","1","57","3","56","5","52","5","55","3","52","5","48","66","9","8","6.5","68","55","52","51","55","52","66","","11.11","-7.5","22.22","36","","15","3","0","0","0","18","2","0","0","0","0","1540","59","8.75","12","55","44","25","29","78","","","0","3","6","2","0","10","2","4","15","0","3","6","1","0","2","1","3","0","4","0","6","55"
"01/09/2024 4:22:00 PM","Brighton","1530","Turf","Good To Firm","Hcap","6","Clear Justice","0","128","4.5","5.7","0","64","13","88","90","6","2","55","3","5.5","1","346","2","658","312","5","87","85","82","58","65","4","65","2","51","4","61","1","61","1","51","4","61","3","65","65","3.75","3.25","3.5","65","51","51","59","52","61","65","","16.67","1.5","8.33","25","","9","3","0","0","0","12","2","0","0","0","0","2187","55","14","2.8","51","72","88","90","39","","","1","1","4","0","1","3","2","1","8","2","1","4","1","0","2","0","0","0","3","1","4","51"
"01/09/2024 4:30:00 PM","Tipperary","1980","Turf","Good","Hcap-App","1","Dancing Steve","0","136","6","6.94","1","54","81","35","45","4","4","59","3","9.5","3","303","2","468","165","13","61","78","91","-65","65","2","65","1","51","5","51","4","47","6","47","10","44","9","61","65","8","8","7","65","47","52","50","51","47","61","","0","-8","25","16","","8","0","0","0","0","8","0","0","0","0","0","1965","58","1.35000002384186","46","47","53","35","45","80","","","0","1","5","0","1","1","0","1","2","0","0","0","0","0","1","0","0","0","5","0","2","47"
"01/09/2024 4:30:00 PM","Tipperary","1980","Turf","Good","Hcap-App","2","Simple Endeavour","0","133","4.5","5.65","0","56","84","57","27","4","4","56","6","7","2","303","2","533","230","8","78","56","55","41","63","4","63","3","52","3","52","3","53","3","63","2","52","4","53","51","5","5","4.5","63","63","53","58","52","59","59","","0","-7","14.29","57","","5","2","0","0","0","7","0","0","0","0","0","2284","57","1.25","8.08","63","47","57","27","57","","","0","1","3","0","0","0","0","1","3","0","0","0","0","0","2","0","0","0","3","0","0","63"
"01/09/2024 4:30:00 PM","Tipperary","1980","Turf","Good","Hcap-App","3","Bizarre Dreams","0","139","5","5.7","0","67","71","49","80","2","6","62","2","34","6","227","10","469","242","6","82","73","48","39","58","8","58","8","54","2","54","2","56","2","56","4","54","2","58","47","5","5","5","58","56","54","56","54","56","56","","0","-6","16.67","56","","6","0","0","0","0","6","0","0","0","0","0","1760","65","4.55000019073486","3.99","56","69","49","80","77","","","0","1","3","0","1","1","0","1","3","0","0","0","0","0","3","0","0","0","3","0","0","56"
"01/09/2024 4:30:00 PM","Tipperary","1980","Turf","Good","Hcap-App","4","Poppadom","7","119","23","29.28","0","32","46","37","13","0","10","49","11","13","4","259","6","467","208","10","71","45","69","23","68","1","63","3","52","3","51","4","51","4","53","6","51","5","50","57","34","26","19","68","53","53","51","52","51","63","","0","-14","7.14","23","","11","3","0","0","0","14","0","0","0","0","0","1640","53","10.25","61.26","53","21","13","37","13","","","0","0","6","0","0","0","0","1","6","0","0","1","0","1","3","0","0","0","6","0","2","53"
"01/09/2024 4:30:00 PM","Tipperary","1980","Turf","Good","Hcap-App","5","Tartaraghan","0","134","8.5","10.83","0","73","82","60","76","2","6","57","5","6","1","318","1","535","217","9","48","60","65","44","64","3","64","2","55","1","56","1","57","1","64","1","57","1","55","46","21","19","8.5","64","64","52","58","55","57","61","","0","-14","28.57","25","","12","2","0","0","0","14","0","0","0","0","0","2310","61","1.54999995231628","11","64","61","60","76","48","","","0","3","8","0","0","0","0","0","2","0","0","0","0","0","1","0","2","0","8","0","1","64"
"01/09/2024 4:30:00 PM","Tipperary","1980","Turf","Good","Hcap-App","6","Beyond Your Dreams","2","133","13","14.17","0","40","20","66","34","0","10","58","4","34","6","204","11","549","345","1","88","88","79","90","48","13","48","13","45","10","45","10","45","8","43","11","45","7","48","0","15","15","17","48","43","44","45","45","45","48","","0","-5","0","25","","3","2","0","0","0","5","0","0","0","0","0","1260","62","14.6000003814697","30","43","50","66","34","0","","","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","1","0","0","43"
"01/09/2024 4:30:00 PM","Tipperary","1980","Turf","Good","Hcap-App","7","Sobriety Blue","4","136","6.5","7.6","0","59","79","51","46","6","1","63","1","26","6","298","4","479","181","12","71","35","39","36","59","7","59","7","50","7","50","7","45","8","59","3","35","10","45","56","5.5","5.5","4.5","62","59","53","52","56","59","62","","0","-7","0","30","","4","3","0","0","0","7","0","0","0","0","0","1858","66","3.59999990463257","27","59","56","51","46","70","","","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","59"
"01/09/2024 4:30:00 PM","Tipperary","1980","Turf","Good","Hcap-App","8","Noble Andy","4","129","15","25.81","0","43","48","36","44","0","10","56","6","29","6","195","13","507","312","2","85","81","70","76","53","10","53","10","34","13","34","13","33","12","53","6","33","12","31","36","15","17","15","53","53","38","39","34","33","36","","0","-4","0","46","","4","0","0","0","0","4","0","0","0","0","0","1800","0","12.1000003814697","470","53","38","36","44","34","","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","53"
